Sociedad,Tipo de Compra,PO,ItemCode,Line PO,TrnspName,Codigo de cliente/proveedor,Tipo Producto,Max_FechPO,Max_FechIN,Avg_Q_PO,Sum_Q_EM,Diferencia en meses,Outlier
SUF,Importación,246800086,A24010000005,2,DHL,PE0000000180,REPUESTO,2024-04-10,2024-04-23,1.0,1.0,0.4,NO
MP,Local,246801511,A24010000005,7,TERRE,P20307214386,EPPs,2024-02-27,2024-03-19,1.0,1.0,0.7,NO
SUF,Importación,246800020,A24010000005,2,MARITIMO,PE0000000180,REPUESTO,2024-01-25,2024-05-07,2.0,2.0,3.4,NO
MP,Local,246800014,A24010000005,0,TERRE,P20307214386,EPPs,2024-01-03,2024-01-23,2.0,2.0,0.7,NO
SUF,Importación,246800020,A24010000006,3,MARITIMO,PE0000000180,REPUESTO,2024-01-25,2024-05-07,2.0,2.0,3.4,NO
MP,Local,246800017,A24010000006,0,TERRE,P20548938415,ND,2024-01-03,2024-01-04,2.0,2.0,0.0,NO
MP,Local,256803627,A24010000006,11,TERRE,P20610364226,ND,2025-04-30,2025-05-12,1.0,1.0,0.4,NO
SUF,Importación,246800086,A24010000006,3,DHL,PE0000000180,REPUESTO,2024-04-10,2024-04-23,1.0,1.0,0.4,NO
SUF,Importación,246800020,A24010000007,4,MARITIMO,PE0000000180,REPUESTO,2024-01-25,2024-05-07,10.0,10.0,3.4,NO
MP,Importación,246800686,A24010000007,0,AEREO,PE0000000005,Repuestos,2024-01-29,2024-02-16,1.0,1.0,0.6,NO
MP,Importación,246801001,A24010000008,0,AEREO,PE0000000005,Repuestos,2024-02-08,2024-04-02,10.0,10.0,1.8,NO
MP,Importación,246803423,A24010000009,0,AEREO,PE0000000005,Repuestos,2024-05-14,2024-09-03,4.0,4.0,3.7,NO
MP,Importación,265701869,A24010000010,3,AEREO,PE857980336B,Accesorios,2026-03-05,2026-04-21,50.0,50.0,1.6,NO
MP,Importación,265702415,A24010000010,4,AEREO,PE857980336B,Accesorios,2026-03-20,2026-04-21,200.0,200.0,1.1,NO
MP,Importación,246800142,A24010000010,3,DHL,PE857980336B,Accesorios,2024-01-08,2024-01-29,400.0,400.0,0.7,NO
MP,Importación,246802693,A24010000010,8,DHL,PE857980336B,Accesorios,2024-04-15,2024-04-29,400.0,400.0,0.5,NO
MP,Local,256811235,A24010000011,3,TERRE,P20610364226,ND,2025-12-30,2026-01-22,25.0,25.0,0.8,NO
MP,Local,246803721,A24010000011,7,TERRE,P20548938415,ND,2024-05-23,2024-05-30,50.0,50.0,0.2,NO
MP,Local,246800039,A24010000011,0,TERRE,P20511914125,ND,2024-01-04,2024-01-11,50.0,50.0,0.2,NO
MP,Importación,246800071,A24010000012,0,AEREO,PE0000000166,Repuestos,2024-01-05,2024-02-16,1.0,1.0,1.4,NO
MP,Importación,246800071,A24010000013,2,AEREO,PE0000000166,Repuestos,2024-01-05,2024-02-01,1.0,1.0,0.9,NO
MP,Importación,246800071,A24010000014,3,AEREO,PE0000000166,Repuestos,2024-01-05,2024-02-01,1.0,1.0,0.9,NO
MP,Importación,246800071,A24010000015,5,AEREO,PE0000000166,Repuestos,2024-01-05,2024-02-16,1.0,1.0,1.4,NO
MP,Importación,246800071,A24010000016,6,AEREO,PE0000000166,Repuestos,2024-01-05,2024-02-01,2.0,2.0,0.9,NO
MP,Importación,246800071,A24010000017,7,AEREO,PE0000000166,Repuestos,2024-01-05,2024-02-01,1.0,1.0,0.9,NO
MP,Importación,246800196,A24010000018,0,DHL,PE0000000018,Equipos,2024-01-10,2024-01-26,1.0,1.0,0.5,NO
MP,Local,246800180,A24010000019,0,TERRE,P20386659959,Equipos,2024-01-10,2024-01-11,1.0,1.0,0.0,NO
MP,Importación,246800329,A24010000024,3,MARITIMO,PE0000000005,Manguera,2024-01-16,2024-04-22,182.88,181.49,3.2,NO
MP,Importación,256802473,A24010000024,9,MARITIMO,PE0000000005,Manguera,2025-03-25,2025-12-12,360.0,365.0,8.7,NO
MP,Importación,256802473,A24010000025,5,MARITIMO,PE0000000005,Manguera,2025-03-25,2026-04-16,360.0,434.9981,12.9,NO
MP,Importación,246800329,A24010000025,4,MARITIMO,PE0000000005,Manguera,2024-01-16,2024-04-22,182.88,182.99,3.2,NO
MP,Importación,256804270,A24010000025,13,MARITIMO,PE0000000005,Manguera,2025-05-22,2025-12-12,365.76,394.99,6.8,NO
MP,Importación,246800329,A24010000026,5,MARITIMO,PE0000000005,Manguera,2024-01-16,2024-04-22,91.44,120.99,3.2,NO
MP,Importación,256802473,A24010000027,15,MARITIMO,PE0000000005,Manguera,2025-03-25,2026-04-16,30.5,59.999,12.9,NO
MP,Local,256805505,A24010000028,0,TERRE,P20492035867,Manguera,2025-07-01,2025-07-04,20.0,20.0,0.1,NO
MP,Importación,256809964,A24010000028,0,MARITIMO,PE0000000005,Manguera,2025-11-23,2026-05-04,121.92,107.49,5.4,NO
MP,Importación,246800281,A24010000029,36,MARITIMO,PE0000000005,Manguera,2024-01-12,2024-02-22,60.0,76.2,1.4,NO
MP,Importación,256802475,A24010000029,10,AEREO,PE0000000005,Manguera,2025-03-25,2025-04-22,30.48,30.48,0.9,NO
MP,Importación,246800281,A24010000030,37,MARITIMO,PE0000000005,Manguera,2024-01-12,2024-02-22,60.0,79.8576,1.4,NO
MP,Importación,256800223,A24010000030,4,MARITIMO,PE0000000005,Manguera,2025-01-13,2025-08-09,488.0,528.99,6.9,NO
MP,Importación,246806454,A24010000030,1,MARITIMO,PE0000000005,Manguera,2024-09-17,2025-03-26,122.0,174.998,6.3,NO
MP,Importación,246800329,A24010000031,2,MARITIMO,PE0000000005,Manguera,2024-01-16,2024-07-24,40.0,40.0,6.3,NO
MP,Importación,256804270,A24010000031,5,MARITIMO,PE0000000005,Manguera,2025-05-22,2026-05-04,30.48,30.48,11.6,NO
MP,Importación,246800177,A24010000032,0,DHL,PE0000000090,Miscelaneo,2024-01-09,2024-01-26,1.0,1.0,0.6,NO
MP,Importación,246800738,A24010000034,0,AEREO,PE0000000005,Partes,2024-01-30,2024-02-16,2.0,2.0,0.6,NO
MP,Importación,265705123,A24010000034,0,DHL,PE6088940157,Partes,2026-06-05,2026-06-15,5.0,5.0,0.3,NO
MP,Importación,246800312,A24010000035,0,AEREO,PE0000000166,Repuestos,2024-01-16,2024-02-16,2.0,2.0,1.0,NO
MP,Importación,246800312,A24010000036,1,AEREO,PE0000000166,Repuestos,2024-01-16,2024-02-16,1.0,1.0,1.0,NO
MP,Importación,246800234,A24010000037,0,COURIER,PE18667855535,Repuestos,2024-01-11,2024-02-01,10.0,10.0,0.7,NO
MP,Importación,246800270,A24010000039,1,MARITIMO,PE0000000182,Repuestos,2024-01-12,2024-05-21,1.0,1.0,4.3,NO
MP,Local,256805348,A24010000041,22,TERRE,P20545235057,ND,2025-06-26,2025-10-01,4.0,4.0,3.2,NO
MP,Local,246800220,A24010000041,3,TERRE,P20545235057,ND,2024-01-11,2024-02-19,2.0,2.0,1.3,NO
MP,Local,246804074,A24010000041,8,TERRE,P20545235057,ND,2024-06-10,2024-08-16,2.0,2.0,2.2,NO
MP,Local,246800258,A24010000044,0,TERRE,P20511843783,Adaptador,2024-01-12,2024-01-15,35.0,35.0,0.1,NO
MP,Local,256807606,A24010000044,1,TERRE,P20550863112,Adaptador,2025-09-09,2025-09-12,1.0,1.0,0.1,NO
MP,Local,256804247,A24010000044,3,TERRE,P20511843783,Adaptador,2025-05-22,2025-05-26,24.0,24.0,0.10000000000000002,NO
MP,Local,256809392,A24010000045,0,TERRE,P20543978281,Miscelaneo,2025-11-05,2025-11-06,500.0,500.0,0.0,NO
MP,Local,246803550,A24010000045,7,TERRE,P20612085511,Miscelaneo,2024-05-18,2024-05-22,550.0,550.0,0.1,NO
MP,Local,246801317,A24010000045,0,TERRE,P20612085511,Miscelaneo,2024-02-20,2024-02-22,286.0,286.0,0.1,NO
MP,Local,246807554,A24010000045,0,TERRE,P20550863112,Miscelaneo,2024-10-24,2024-10-29,200.0,200.0,0.2,NO
MP,Local,246800890,A24010000045,2,TERRE,P20604134553,Miscelaneo,2024-02-02,2024-02-06,50.0,50.0,0.1,NO
MP,Local,246801997,A24010000045,3,TERRE,P20612085511,Miscelaneo,2024-03-19,2024-04-16,200.0,200.0,0.9,NO
MP,Local,246807554,A24010000046,1,TERRE,P20550863112,Miscelaneo,2024-10-24,2024-10-29,200.0,200.0,0.2,NO
MP,Local,246800890,A24010000046,3,TERRE,P20604134553,Miscelaneo,2024-02-02,2024-02-06,50.0,50.0,0.1,NO
MP,Local,246801317,A24010000046,1,TERRE,P20612085511,Miscelaneo,2024-02-20,2024-02-22,175.0,175.0,0.1,NO
MP,Local,246801997,A24010000046,4,TERRE,P20612085511,Miscelaneo,2024-03-19,2024-04-16,200.0,200.0,0.9,NO
MP,Local,246803550,A24010000046,4,TERRE,P20612085511,Miscelaneo,2024-05-18,2024-05-22,550.0,550.0,0.1,NO
MP,Local,256809392,A24010000046,1,TERRE,P20543978281,Miscelaneo,2025-11-05,2025-11-06,500.0,500.0,0.0,NO
MP,Local,246801422,A24010000047,1,TERRE,P20100082633,Repuestos,2024-02-23,2024-07-16,72.0,72.0,4.8,NO
MP,Local,246801422,A24010000047,0,TERRE,P20100082633,Repuestos,2024-02-23,2024-07-16,33.0,33.0,4.8,NO
MP,Importación,246803702,A24010000048,6,MARITIMO,PE0000000005,Conexion,2024-05-22,2024-07-30,2.0,2.0,2.3,NO
MP,Importación,246800336,A24010000048,0,DHL,PE0000000005,Conexion,2024-01-17,2024-01-23,4.0,4.0,0.2,NO
MP,Importación,246800854,A24010000049,0,AEREO,PE0000000024,Partes,2024-02-02,2024-02-16,1.0,1.0,0.5,NO
MP,Importación,256807971,A24010000050,17,MARITIMO,PE0000000005,Manguera,2025-09-22,2025-12-17,115.0,152.4,2.9,NO
MP,Importación,256800358,A24010000050,11,MARITIMO,PE0000000005,Manguera,2025-01-19,2025-05-08,152.4,152.4,3.6,NO
MP,Importación,246800330,A24010000050,0,MARITIMO,PE0000000005,Manguera,2024-01-16,2024-02-22,152.4,152.4,1.2,NO
MP,Importación,246802422,A24010000050,5,MARITIMO,PE0000000005,Manguera,2024-04-04,2024-06-11,304.8,304.8,2.3,NO
MP,Local,246800323,A24010000051,0,TERRE,P20602940137,Partes,2024-01-16,2024-01-18,16.0,16.0,0.1,NO
MP,Local,246804039,A24010000051,0,TERRE,P20602940137,Partes,2024-06-06,2024-06-11,9.0,9.0,0.2,NO
MP,Local,246800806,A24010000051,0,TERRE,P20602940137,Partes,2024-02-01,2024-02-02,10.0,10.0,0.0,NO
MP,Importación,246800431,A24010000052,0,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000053,1,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000054,2,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000055,3,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000056,4,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000057,5,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000058,6,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000059,7,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000060,8,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000061,9,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000062,10,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000063,11,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000064,12,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000065,13,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000066,14,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000067,15,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000068,16,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000069,17,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000070,18,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000071,19,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000072,20,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,1.0,1.0,0.5,NO
MP,Importación,246800431,A24010000073,21,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,1.0,1.0,0.5,NO
MP,Importación,246800431,A24010000074,22,DHL,PE9652288066,Envases y Embalajes,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000075,23,DHL,PE9652288066,Envases y Embalajes,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000076,24,DHL,PE9652288066,Envases y Embalajes,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000077,25,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,1.0,1.0,0.5,NO
MP,Importación,246800431,A24010000078,26,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,1.0,1.0,0.5,NO
MP,Importación,246800431,A24010000079,27,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,1.0,1.0,0.5,NO
MP,Importación,246800431,A24010000080,28,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000081,29,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,1.0,1.0,0.5,NO
MP,Importación,246800431,A24010000082,30,DHL,PE9652288066,Manguera,2024-01-21,2024-02-05,1.0,1.0,0.5,NO
MP,Importación,246800431,A24010000083,31,DHL,PE9652288066,Manguera,2024-01-21,2024-02-05,1.0,1.0,0.5,NO
MP,Importación,246800431,A24010000084,32,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000085,33,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000086,34,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000087,35,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000088,36,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000089,37,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000090,38,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000091,39,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000092,40,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000093,41,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000094,42,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000095,43,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000096,44,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000097,45,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000098,46,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000099,47,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000100,48,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000101,49,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000102,50,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000103,51,DHL,PE9652288066,Accesorios,2024-01-21,2024-02-05,2.0,2.0,0.5,NO
MP,Importación,246800431,A24010000104,52,DHL,PE9652288066,Manguera,2024-01-21,2024-02-05,1.0,1.0,0.5,NO
MP,Importación,246800431,A24010000105,53,DHL,PE9652288066,Manguera,2024-01-21,2024-02-05,1.0,1.0,0.5,NO
MP,Importación,246800431,A24010000106,54,DHL,PE9652288066,Manguera,2024-01-21,2024-02-05,1.0,1.0,0.5,NO
MP,Local,246804237,A24010000108,0,TERRE,P20610898654,Partes,2024-06-14,2024-06-14,5.0,5.0,0.0,NO
MP,Local,246800382,A24010000108,0,TERRE,P20550863112,Partes,2024-01-18,2024-01-18,32.0,32.0,0.0,NO
MP,Local,256802851,A24010000108,0,TERRE,P20610898654,Partes,2025-04-04,2025-04-07,39.0,39.0,0.1,NO
MP,Local,256804629,A24010000108,1,TERRE,P20610898654,Partes,2025-06-04,2025-06-06,38.0,38.0,0.1,NO
MP,Local,246804177,A24010000108,0,TERRE,P20610898654,Partes,2024-06-12,2024-06-13,18.0,18.0,0.0,NO
MP,Local,246802491,A24010000108,0,TERRE,P20602940137,Partes,2024-04-08,2024-04-09,60.0,60.0,0.0,NO
MP,Local,246800800,A24010000108,1,TERRE,P20550863112,Partes,2024-02-01,2024-02-02,20.0,20.0,0.0,NO
MP,Local,246804716,A24010000108,0,TERRE,P20610898654,Partes,2024-07-04,2024-07-04,24.0,24.0,0.0,NO
MP,Local,246805987,A24010000109,0,TERRE,P20610898654,Partes,2024-08-27,2024-08-28,12.0,12.0,0.0,NO
MP,Local,246804716,A24010000109,1,TERRE,P20610898654,Partes,2024-07-04,2024-07-04,21.0,21.0,0.0,NO
MP,Local,246800419,A24010000109,0,TERRE,P20550863112,Partes,2024-01-19,2024-02-01,8.0,8.0,0.4,NO
MP,Local,246805986,A24010000109,0,TERRE,P20610898654,Partes,2024-08-27,2024-08-28,10.0,10.0,0.0,NO
MP,Local,256804629,A24010000109,0,TERRE,P20610898654,Partes,2025-06-04,2025-06-06,28.0,28.0,0.1,SI
MP,Local,246802230,A24010000109,0,TERRE,P20550863112,Partes,2024-03-26,2024-03-26,48.0,48.0,0.0,NO
MP,Local,246804237,A24010000109,1,TERRE,P20610898654,Partes,2024-06-14,2024-06-14,3.0,3.0,0.0,NO
MP,Local,256804321,A24010000109,0,TERRE,P20610898654,Partes,2025-05-26,2025-05-27,8.0,8.0,0.0,NO
MP,Local,256804321,A24010000109,1,TERRE,P20610898654,Partes,2025-05-26,2025-05-27,14.0,14.0,0.0,NO
MP,Local,256807674,A24010000109,2,TERRE,P20605802975,Partes,2025-09-12,2025-09-26,3.0,3.0,0.5,NO
MP,Local,256809930,A24010000109,0,TERRE,P20605802975,Partes,2025-11-20,2025-11-21,8.0,8.0,0.0,NO
MP,Local,265702387,A24010000109,0,TERRE,P20610898654,Partes,2026-03-22,2026-03-26,2.0,2.0,0.1,SI
MP,Local,256807674,A24010000110,1,TERRE,P20605802975,Partes,2025-09-12,2025-09-26,6.0,6.0,0.5,NO
MP,Local,246800382,A24010000110,1,TERRE,P20550863112,Partes,2024-01-18,2024-01-18,32.0,32.0,0.0,NO
MP,Local,246805987,A24010000110,1,TERRE,P20610898654,Partes,2024-08-27,2024-08-28,12.0,12.0,0.0,NO
MP,Local,246804237,A24010000110,2,TERRE,P20610898654,Partes,2024-06-14,2024-06-14,4.0,4.0,0.0,NO
MP,Local,246804177,A24010000110,1,TERRE,P20610898654,Partes,2024-06-12,2024-06-13,18.0,18.0,0.0,NO
MP,Local,246800800,A24010000110,0,TERRE,P20550863112,Partes,2024-02-01,2024-02-02,20.0,20.0,0.0,NO
MP,Importación,246800682,A24010000113,0,COURIER,PE9144130230,Repuestos,2024-01-29,2024-02-09,1.0,1.0,0.4,NO
MP,Local,246800496,A24010000115,0,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,5.0,5.0,0.0,NO
MP,Local,246800492,A24010000115,0,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,5.0,5.0,0.0,NO
MP,Local,246800490,A24010000115,0,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,5.0,5.0,0.0,NO
MP,Local,246800496,A24010000116,1,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000116,1,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800492,A24010000116,1,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000117,2,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,1.0,1.0,0.0,NO
MP,Local,246800492,A24010000117,2,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,1.0,1.0,0.0,NO
MP,Local,246800496,A24010000117,2,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,1.0,1.0,0.0,NO
MP,Local,246800492,A24010000118,3,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000118,3,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800496,A24010000118,3,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000119,4,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800496,A24010000119,4,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800492,A24010000119,4,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800492,A24010000120,5,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000120,5,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800496,A24010000120,5,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000121,6,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,1.0,1.0,0.0,NO
MP,Local,246800496,A24010000121,6,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,1.0,1.0,0.0,NO
MP,Local,246800492,A24010000121,6,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,1.0,1.0,0.0,NO
MP,Local,246800490,A24010000122,7,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,3.0,3.0,0.0,NO
MP,Local,246800492,A24010000122,7,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,3.0,3.0,0.0,NO
MP,Local,246800496,A24010000122,7,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,3.0,3.0,0.0,NO
MP,Local,246800496,A24010000123,8,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800492,A24010000123,8,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000123,8,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000124,9,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,4.0,4.0,0.0,NO
MP,Local,246800496,A24010000124,9,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,4.0,4.0,0.0,NO
MP,Local,246800492,A24010000124,9,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,4.0,4.0,0.0,NO
MP,Local,246800492,A24010000125,10,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000125,10,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800496,A24010000125,10,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800496,A24010000126,11,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,3.0,3.0,0.0,NO
MP,Local,246800492,A24010000126,11,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,3.0,3.0,0.0,NO
MP,Local,246800490,A24010000126,11,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,3.0,3.0,0.0,NO
MP,Local,246800492,A24010000127,12,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000127,12,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800496,A24010000127,12,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800496,A24010000128,13,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800492,A24010000128,13,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000128,13,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800496,A24010000129,14,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800492,A24010000129,14,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Local,246800490,A24010000129,14,TERRE,P20602716431,Repuestos,2024-01-23,2024-01-24,2.0,2.0,0.0,NO
MP,Importación,246800526,A24010000130,0,DHL,PE9652288066,Accesorios,2024-01-23,2024-04-09,70.0,70.0,2.6,NO
MP,Importación,246800526,A24010000131,2,DHL,PE9652288066,Accesorios,2024-01-23,2024-04-09,100.0,100.0,2.6,NO
MP,Importación,246800550,A24010000132,1,DHL,PE0000000124,Partes,2024-01-24,2024-02-05,1.0,1.0,0.4,NO
MP,Importación,246800550,A24010000133,0,DHL,PE0000000124,Partes,2024-01-24,2024-02-05,4.0,4.0,0.4,NO
MP,Importación,246801572,A24010000133,0,DHL,PE0000000124,Partes,2024-02-29,2024-03-05,4.0,4.0,0.2,NO
MP,Importación,246802234,A24010000133,1,DHL,PE0000000124,Partes,2024-03-26,2024-04-05,8.0,8.0,0.3,NO
MP,Importación,246806436,A24010000134,0,AEREO,PE0000000003,Partes,2024-09-17,2024-10-25,11.0,11.0,1.3,NO
MP,Local,246800441,A24010000135,0,TERRE,P10428433080,Partes,2024-01-22,2024-01-22,38.0,38.0,0.0,NO
