"Codigo_SAP"	"Codigo_GET"	"Codigo_Barra"	"Categoria"	"Ferreteria"	"Marca"	"Descripcion"	"UM"	"Rotacion"	"Antiguedad"	"Costo S/."	"Costo_K_USD"	"Costo_M_USD"	"Precio de lista"	"Último precio de compra"	"Última moneda de compra"	"Última fecha de compra"	"Stock Total"	"Comprometido"	"En OV"	"En OF"	"En Transito"	"Linea de Negocio"	"ID_Rotacion"	"ID_Antiguedad"	"ID_Aprobacion_Planeamiento"	"IMPORTACIONES"	"CALLAO"	"CALLAO - PRODUCCION"	"CALLAO - RESEMIN"	"CALLAO - LA CHALACA"	"CALLAO - DEFECTUOSOS"	"CALLAO - RESERVADOS"	"CALLAO - EXHIBICION"	"LIMA - RANSA"	"LIMA - RANSA DEFECTUOSOS"	"TRANSITO"	"PIURA - KMMP"	"LAS BAMBAS"	"LIMA - BLENDING"	"PIURA - AG CHIRA"	"CHIMBOTE - CD"	"AREQUIPA - CD"	"ILO - CD"	"ILO - SOUTHERN"	"TRUJILLO - CD"	"TRUJILLO - LINEA"	"ANTAPACCAY"	"RESEMIN"	"COSAPI"	"ENTREGA EPPS"	"SETTING"	"CALLAO - SIN ROTACIÓN"	"TALLER"	"DROPSHIP"	"CALLAO - RECLAMOS"	"ELECTRÓNICA"	"FILTRACIÓN"	"FRIO"	"HERRAMIENTAS HIDRAÚLICAS"	"HIDRAÚLICA NAVAL"	"HIDRAÚLICA TERRESTRE"	"LUBRICACIÓN ESPECIAL"	"LUBRICACIÓN INDUSTRIAL"	"POSADA"	"PRE-DESPACHO"	"RECSOL"	"QUEMA"	"SISTEMA DE LUBRICACIÓN"	"LIMA - RANSA REPARACIONES"	"LIMA - RANSA RECLAMOS"	"TRANSMISIÓN DE POTENCIA"	"RELSA"	"LABORATORIO LUBRICACIÓN MINERÍA"	"LIMA - RANSA RESERVADOS"	"ILO - RESERVADOS"	"CALLAO-CONTROL"	"APM - CALLAO"	"PCGE"	"ILO-QUELLAVECO"	"UNICON JICAMARCA"	"PRE-INGRESO"	"UNICON YERBABUENA"	"AREQUIPA - RESERVA"	"AREQUIPA - EXHIBICIÓN"	"ATLAS HYDRAULICS"	"CHINALCO"	"PRE-INGRESO (LOCAL)"	"NUEVOS ALMACENES NO REGISTRADOS"
"A26020000161"	"1FN9-06-04Z"	""	"Adaptador"	""	"EATON-WINNER"	"ADAPTADOR A 90° MACHO ORFS 3/8"" A MACHO NPT 1/4"""	"PZ"	"1"	"0"	"18.876"	"5.5"	"0"	"1"	"5.5"	"USD"	"2026-03-06"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000167"	"DF3GGG"	""	"Bomba"	""	"GRACO"	"STANDAR PUMP NPT HUSKY 2150 AL 2IN"	"UN"	"1"	"0"	"8610.515"	"2477.5"	"0"	"3289"	"2024"	"USD"	"2026-06-09"	"0"	"0"	"0"	"0"	"0"	"LUBRICACION MINERIA"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000168"	"D53377"	""	"Bomba"	""	"GRACO"	"HUSKY 716 AL AIR OPERATED DOUBLE DIAPHRAGM METAL PUMP"	"UN"	"0"	"0"	"3518.16"	"1011.26"	"0"	"1450"	"3518.16"	"SOL"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"LUBRICACION MINERIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000171"	"FC363-10"	""	"Manguera"	""	"DANFOSS-AEROQUIP"	"MANGUERA HIDRAULICA SAE100R14 DIAM. INT. 5/8 69BAR 1000PSI CORRUGADA"	"MT"	"1"	"0"	"144.8303"	"42.2"	"0"	"0"	"42.2"	"USD"	"2026-03-05"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000172"	"4TA4FJ2"	""	"Conexion"	""	"DANFOSS-AEROQUIP"	"CONEXION SYNFLEX RECTA HEMBRA JIC 1/4 A MANGUERA 1/8"	"PZ"	"0"	"0"	"10.8318"	"3.1252"	"3.13"	"9.35"	"2.895836"	"USD"	"2026-04-07"	"60"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"0"	"0"	"Y"	"0"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000173"	"RV1-12-S-0-40/24"	"307AA00224A"	"Repuestos"	""	"DANFOSS"	"VÁLVULA DE CARTUCHO RV1-12-S-0-40/24; N/P: 307AA00224A; EATON"	"PZ"	"0"	"0"	"0"	"0"	"0"	"123.41"	"0"	""	""	"0"	"4"	"4"	"0"	"4"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000174"	"FXFAXAN-38.00GPM"	""	"Repuestos"	""	"SUN"	"VALVE, FLOW CONTROL,  MODEL FXFA-XAN @38.00: GPM, MANUFACTURER SUN HYDRAULICS"	"PZ"	"1"	"0"	"631.3238"	"183.5775"	"0"	"404.16"	"197.126284"	"USD"	"2026-05-21"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000175"	"1912MF"	""	"Repuestos"	""	"VONBERG"	"VALVE, CHECK, PN 1912MF, MANUFACTURER VONBERG"	"PZ"	"1"	"0"	"214.495"	"60.855"	"0"	"92.56"	"57.929479"	"USD"	"2026-05-05"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000176"	"ET290"	""	"Repuestos"	""	"FAST FILL SYSTEM"	"ACOPLE MATRIX 3/4"" NPT HEMBRA PARA EVACUACION"	"UN"	"1"	"0"	"1059.8"	"300.68"	"0"	"485"	"286.21"	"USD"	"2026-05-05"	"0"	"0"	"0"	"0"	"0"	"SIST DE LUBRICACION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000177"	"DTAFMCN224D"	""	"Accesorios"	""	"SUN"	"VALVULA DE BLOQUEO DIRECCIONAL DTAFMCN224D"	"UN"	"1"	"0"	"352.04"	"101.51"	"0"	"235.71"	"352.04"	"SOL"	"2026-03-26"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000178"	"WFP"	""	"Accesorios"	""	"SUN"	"BODY WFP"	"UN"	"1"	"0"	"333.825"	"96.245"	"0"	"132.76"	"131.887594"	"USD"	"2026-03-30"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000179"	"RBAELAN"	""	"Accesorios"	""	"SUN"	"VALVULA DE ALIVIO DE ACCION INMEDIATA RBAELAN"	"UN"	"1"	"0"	"459.06"	"132.97"	"0"	"184.1"	"53.228763"	"USD"	"2026-03-24"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000181"	"U6J"	""	"Accesorios"	""	"SUN"	"BODY U6J"	"UN"	"1"	"0"	"412.32"	"119.72"	"0"	"356.9"	"412.32"	"SOL"	"2026-04-21"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000182"	"FPCHXCN224"	""	"Accesorios"	""	"SUN"	"VALVULA DE CONTROL DE FLUJO ELECTROPROPORCIONAL FPCHXCN224"	"UN"	"1"	"0"	"709.05"	"204.46"	"0"	"358.64"	"709.05"	"SOL"	"2026-03-26"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000183"	"GAU"	""	"Accesorios"	""	"SUN"	"BODY GAU"	"UN"	"1"	"0"	"204.52"	"59.24"	"0"	"122.24"	"23.719956"	"USD"	"2026-03-24"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000184"	"CXADXCN"	""	"Accesorios"	""	"SUN"	"VALVULA DE RETENCION DE FLUJO CXADXCN"	"UN"	"1"	"0"	"153.95"	"44.59"	"0"	"124.88"	"17.851106"	"USD"	"2026-03-24"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26020000185"	"BODY AAU"	""	"Accesorios"	""	"SUN"	"BODY AAU"	"UN"	"1"	"0"	"380.91"	"109.82"	"0"	"115.69"	"96.021062"	"USD"	"2026-03-30"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000003"	"PS-M6X20MM"	""	"Ferreteria"	""	"GENÉRICO"	"PERNO SOCKET M6 LARGO: 20MM GRADO 12.9"	"PZ"	"1"	"0"	"0.2795"	"0.08"	"0"	"0.236"	"0.08"	"USD"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000004"	"PS-M6X30MMSS"	""	"Ferreteria"	""	"GENÉRICO"	"PERNO SOCKET M6 LARGO: 30MM INOX"	"PZ"	"1"	"0"	"0.419"	"0.12"	"0"	"0.59"	"0.12"	"USD"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000005"	"PS-M6X40MMSS"	""	"Ferreteria"	""	"GENÉRICO"	"PERNO SOCKET M6 LARGO: 40MM INOX"	"PZ"	"1"	"0"	"0.6287"	"0.18"	"0"	"0.708"	"0.18"	"USD"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000006"	"PS-M6X60MMSS"	""	"Ferreteria"	""	"GENÉRICO"	"PERNO SOCKET M6 LARGO: 60MM INOX"	"PZ"	"1"	"0"	"1.3273"	"0.38"	"0"	"1.77"	"0.38"	"USD"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000007"	"31163202"	""	"Ferreteria"	""	"GENÉRICO"	"ANILLO DE PRESION M6"	"PZ"	"1"	"0"	"0.0699"	"0.02"	"0"	"0.118"	"0.02"	"USD"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000008"	"AP-M10"	""	"Ferreteria"	""	"GENÉRICO"	"ANILLO DE PRESION M10"	"PZ"	"1"	"0"	"0.1048"	"0.03"	"0"	"0.1475"	"0.03"	"USD"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000009"	"APL-M6"	""	"Ferreteria"	""	"GENÉRICO"	"ARANDELA PLANA M6"	"PZ"	"1"	"0"	"0.0699"	"0.02"	"0"	"0.118"	"0.02"	"USD"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000010"	"T-M8"	""	"Ferreteria"	""	"GENÉRICO"	"TUERCA M8"	"PZ"	"1"	"0"	"0.1048"	"0.03"	"0"	"0.354"	"0.03"	"USD"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000011"	"T-M14"	""	"Ferreteria"	""	"GENÉRICO"	"TUERCA M14"	"PZ"	"1"	"0"	"0.524"	"0.15"	"0"	"0.59"	"0.15"	"USD"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000012"	"TN-M14"	""	"Ferreteria"	""	"GENÉRICO"	"TUERCA NYLON M14"	"PZ"	"1"	"0"	"0.9083"	"0.26"	"0"	"1.77"	"0.26"	"USD"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000013"	"TN-M16"	""	"Ferreteria"	""	"GENÉRICO"	"TUERCA NYLON M16"	"PZ"	"1"	"0"	"0.8033"	"0.23"	"0"	"2.301"	"0.23"	"USD"	"2026-03-09"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000014"	"9794"	""	"Repuestos"	""	"POWER TEAM"	"QUICK COUPLER COMPLETE 3/8"	"UN"	"1"	"0"	"557.8775"	"158.3925"	"0"	"35"	"148.91"	"USD"	"2026-06-08"	"0"	"0"	"0"	"0"	"0"	"HERRAMIENTA HIDRAULI"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000015"	"AAU"	""	"Repuestos"	""	"SUN"	"BODY AAU"	"UN"	"0"	"0"	"0"	"0"	"0"	"115.69"	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
